year,farmid,eff_silverman,eff_scalar,eff_product,TE_silverman,PE_silverman
2006,5553,0.7704076708134269,0.6987868490464576,0.48386700837058805,0.922442679994678,0.9695608643973636
2004,5556,0.8848948197974593,0.5505033461211991,0.2766648500359475,0.8843780474391169,1.0
2005,5556,0.9649306410700685,1.0,0.46707794577238615,0.9881639472099094,1.0
2006,5556,0.9181467522291487,0.6493940831411684,0.5913776835070411,1.0,1.0
1998,6028,0.6237285892805896,0.8824909555553111,0.856388906580958,1.0,0.9643869322160071
1999,6028,0.7532536808476413,0.4889310107802482,0.44160770549078265,0.8686671052956872,0.9643869322160071
2000,6028,0.8187211960198013,0.7895455354257497,0.6356630534559748,0.9404318734094106,0.9643869322160071
1998,6218,0.7863527675211903,0.7130485686263285,0.42357043533247224,1.0,0.9913106497384357
1999,6218,0.7207094682745043,0.37661805493569755,0.33779606385505356,0.8369268552681819,0.9913106497384357
2000,6218,0.943141559202076,0.581429597637083,0.3741794203247771,1.0,0.9913106497384357
2001,6218,0.9261063326732079,0.5315132729450776,0.392305165166197,0.9862965762799375,0.9913106497384357
2002,6218,0.835425062235033,0.5340969164105996,0.4233700672459863,0.84456560856977,0.9913106497384357
2003,6218,0.7526271808147719,0.812755564626451,0.4388295701006392,0.9569632949485211,0.9913106497384357
2004,6218,0.7066328770351255,0.7924972409202685,0.36867462147336255,1.0,0.9913106497384357
2005,6218,0.886491747400326,1.0,0.6288876028155018,0.9478755922263321,0.9913106497384357
1998,6220,0.841777819133669,0.45995618355080553,0.7173556476008683,0.9598826534470933,0.9484156513827868
1999,6220,0.7052218802216769,0.28784105776603003,0.47259840339964215,0.9144994498523377,0.9484156513827868
2000,6220,0.8018480271139296,0.42066280704208536,0.3710058094174217,1.0,0.9484156513827868
2001,6220,0.7776634794350178,0.5337798909138217,0.4386101257792982,0.955633957780937,0.9484156513827868
2002,6220,0.9748957067516162,0.8756419332712881,0.8395850043447207,1.0,0.9484156513827868
1998,6237,0.6220171968008654,0.9451410517046012,0.8077144548473894,1.0,1.0
1999,6237,0.7205368443509819,0.30667931563176465,0.4012437281095069,0.7748522013059137,1.0
2000,6237,0.6473698724636726,0.6988304925138216,0.563588769670561,0.953960321164202,1.0
2001,6237,0.700414600135308,0.7475660608451722,0.5821887331329569,1.0,1.0
2002,6237,0.7700950092636233,0.8923826356393888,0.6174627070942805,1.0,1.0
2003,6237,0.886905673426128,0.6256277783799924,0.38369322456473576,0.9116037012842213,1.0
2004,6237,0.970305429133686,0.8627640670503819,0.4653772087466852,0.9683926739624914,1.0
2005,6237,0.9316709432073104,0.6455854341256533,0.6449227071108851,0.949038552852943,1.0
2006,6237,0.899522283640996,0.6639843581851486,0.705065696480039,0.9277714530946888,1.0
1998,6258,0.7454888814869488,0.48178916791292864,0.5576694660853647,0.9673337978460753,0.9003621181728935
1999,6258,0.6683905758351332,0.48077443661015673,0.4501613650538089,0.9088041970895889,0.9003621181728935
2000,6258,0.7754440226862253,0.6266639601775013,0.8618137717010083,1.0,0.9003621181728935
2001,6258,0.8807311466857779,0.4356829660709947,0.5164586325233493,0.9544840009566168,0.9003621181728935
1998,6287,0.6767307212426297,0.3665643401398604,0.31614986132133416,0.9465595378293831,0.8770872374872776
1999,6287,0.6876304684473733,0.4314976926759142,0.3973645627613222,0.9432723398377599,0.8770872374872776
2000,6287,0.8772202827950745,0.7221530842548772,0.6275165490488512,1.0,0.8770872374872776
2001,6287,0.471840188424709,0.3273550658215973,0.7311762915868386,0.7133124969463177,0.8770872374872776
2002,6287,0.5331072635859042,0.2905985514910309,0.7529887997267081,0.8465086582283801,0.8770872374872776
2003,6287,0.5781888523666471,0.42694002077396614,0.5158221182433794,0.8770048800558742,0.8770872374872776
2004,6287,0.9294783925038164,0.8794746094460576,0.8461227800114368,1.0,0.8770872374872776
2005,6287,0.9184353745455051,0.9073683232227527,0.8773167745490424,1.0,0.8770872374872776
2006,6287,0.8389318451409638,0.6402741555912568,0.7604853664525272,0.9780635528337263,0.8770872374872776
1998,6292,0.7084186501935752,0.6565281199820702,0.5628296144644234,0.9486727675494306,0.9894027594776215
1999,6292,0.6320600993615155,0.6553616636163815,0.610058964080018,0.7180419933810391,0.9894027594776215
2000,6292,0.6103636250977108,1.0,0.7151122130021714,1.0,0.9894027594776215
2001,6292,0.9431782893199937,0.8804667144508448,0.798858257414226,0.9909206953385534,0.9894027594776215
2002,6292,0.6940616903216562,0.9104258728060414,0.7174829227368954,1.0,0.9894027594776215
2003,6292,0.8267239976240277,0.820949445851178,0.825870805217617,0.9373046240583375,0.9894027594776215
2004,6292,0.9247918915289524,0.8669331191447581,0.8557138423471146,1.0,0.9894027594776215
2005,6292,0.8787022105494079,0.7420034613655281,0.7781533270475873,0.9496779389128887,0.9894027594776215
2006,6292,0.9639391021511083,0.8818349200553985,0.9383759323487217,1.0,0.9894027594776215
1998,6293,0.5702504181497735,0.9270539031387307,1.0,1.0,1.0
1999,6293,0.8626333827263755,0.7723175623633989,0.6288506502748407,0.8960598404061775,1.0
2000,6293,0.7293809379201345,0.9691459629078325,0.7764519374543759,1.0,1.0
2001,6293,0.6430218747737471,0.8662263743938943,0.5748693495307264,0.9337063437342309,1.0
2002,6293,0.964306776567427,0.8659744040273817,0.5437267429816346,0.920909347909552,1.0
2003,6293,0.723931026858346,0.907618517697412,0.7888163222284402,0.9603328897857616,1.0
2004,6293,0.7739070428164271,0.7694857842754707,0.390708635539813,0.7237271884069446,1.0
2005,6293,0.6524457378476871,0.8921752041816217,0.8398634069156532,0.969100896728651,1.0
2006,6293,0.8313891643140149,0.8594015145065298,0.7862770440146223,0.9196357466811327,1.0
1998,6297,0.8424997518161527,0.2706897374562891,0.6046053471137808,0.9472860209944222,0.9933125701792113
1999,6297,0.9381172478615715,0.6391537893681902,0.680854047423284,1.0,0.9933125701792113
2000,6297,0.8812591721363877,0.4343519686437642,0.7194271856405322,1.0,0.9933125701792113
2001,6297,0.9340297223114358,0.22780931169894586,0.6228801369738339,0.9897205870950627,0.9933125701792113
2002,6297,0.8468036564524329,0.7276921060812507,0.8293505895083204,1.0,0.9933125701792113
2003,6297,0.9938547769494435,0.4329129194293612,0.7610488450557787,1.0,0.9933125701792113
2004,6297,0.9995352327553318,0.7538249133406164,0.6654758174960047,1.0,0.9933125701792113
1998,6299,0.9983403444489967,0.5338643899753712,0.6660497379830485,1.0,0.9568136882519864
1999,6299,0.9950106638782295,0.5231127336925001,0.6251492045228138,1.0,0.9568136882519864
2000,6299,0.8405002947033832,0.5977537066009329,0.5149652759656452,1.0,0.9568136882519864
2001,6299,0.9527078722099226,0.5480861959265746,0.8357508667676617,1.0,0.9568136882519864
2002,6299,0.7120506688396125,0.40911422780569456,0.3504698106991547,1.0,0.9568136882519864
2003,6299,0.7295945537961674,0.46916897064234725,0.47318183492910126,0.9237140095942978,0.9568136882519864
2004,6299,0.6625195959185469,0.3779169213498965,0.5714643469528575,0.8815555830429334,0.9568136882519864
2005,6299,0.7237658695424682,0.36182828181998694,0.6707891768304182,1.0,0.9568136882519864
2006,6299,0.7897733709231568,0.3129122679973665,0.6097841605881761,0.9540373807016145,0.9568136882519864
1998,6306,0.8211702863819224,0.6056178299248723,0.7674108926535053,1.0,0.9952569696068135
1999,6306,0.5994968287787489,0.5464462805259163,0.6933778238491053,0.8838496997477182,0.9952569696068135
2000,6306,0.9997590780716511,0.5709801231217281,0.4690666145998075,1.0,0.9952569696068135
2001,6306,0.8534593260695698,0.8239063795336429,0.4361814391366671,0.9473217662915553,0.9952569696068135
2002,6306,0.8137097987374261,0.9930230308097693,0.831935674674412,1.0,0.9952569696068135
2003,6306,0.9294833145634261,0.8548670541531878,0.5893418346492459,1.0,0.9952569696068135
2004,6306,0.7529085111293274,0.8267823241924557,0.6567045803521332,0.9643755205267769,0.9952569696068135
2005,6306,0.9787574610819417,0.7566031398260393,0.5955375380555109,1.0,0.9952569696068135
2006,6306,0.9957041498007896,0.8580740227785536,0.7467224956170045,1.0,0.9952569696068135
1998,6307,0.9719379841529172,0.7579145643614512,0.8327130433619981,1.0,0.9750573347763705
1999,6307,0.9159832788779951,0.3299282822411508,0.45584405146159057,0.9883942218499979,0.9750573347763705
2000,6307,0.8813188359941825,0.27852433575117963,0.5005910047927135,1.0,0.9750573347763705
2001,6307,0.8912101773910092,0.33179329930784185,0.46140383837334603,0.9716497704274805,0.9750573347763705
2002,6307,0.9024720609891621,0.458116162897527,0.6316677640840683,0.9898512603050209,0.9750573347763705
2003,6307,0.9536119801541648,0.8817264441962166,0.7774483504324401,1.0,0.9750573347763705
2004,6307,0.9565648011226564,0.47265592523227873,0.5386075003872486,1.0,0.9750573347763705
2005,6307,0.6885184809531163,0.349384549708621,0.4999763638079616,0.8657319590540603,0.9750573347763705
2006,6307,0.9597587908600336,0.8161991265432014,0.8573798741993226,1.0,0.9750573347763705
1998,6315,0.8680942202318902,0.36914567635768214,0.4208781675131064,1.0,0.8492761517937182
1999,6315,0.5271249182398005,0.2701595479446031,0.7176768246322198,0.8680804365084428,0.8492761517937182
2000,6315,0.669625928744467,0.3531418566875964,0.5210424995961371,1.0,0.8492761517937182
2001,6315,0.8749993401290572,0.5622511660291166,0.7413219301405707,1.0,0.8492761517937182
2002,6315,0.4641499115484961,0.30704720749579245,0.32033993943737404,0.8098098733740919,0.8492761517937182
2003,6315,0.7256611528614808,0.598979699324716,0.6333023431693658,1.0,0.8492761517937182
1998,6316,0.8738896731780971,0.49752917783371814,0.36287423151826265,0.9686521053216625,0.9988844836250128
1999,6316,0.8120779067490086,0.5590295664394802,0.49643195196345524,0.9591886409812389,0.9988844836250128
2000,6316,0.7670184904146288,0.5255951815773994,0.44344334495967735,1.0,0.9988844836250128
2001,6316,0.5934870960320734,0.5129589979459016,0.39434102104746066,0.9465266691987954,0.9988844836250128
1998,6318,0.7777394913135538,0.8112826650869356,0.5883244853014201,1.0,0.8927359951530511
1999,6318,0.44104543637385213,0.7438194198316371,0.8256009399204034,0.7113084948065168,0.8927359951530511
2000,6318,0.9324168666083508,0.8748841109568851,0.896987006406776,1.0,0.8927359951530511
2001,6318,0.7495799997374764,0.8989717340919331,0.4490576402559968,0.9042338276730294,0.8927359951530511
2002,6318,0.8743419714528298,0.916115502189314,0.7400108038939268,1.0,0.8927359951530511
1998,6322,0.9152233972356212,0.6083393503468463,0.47185200526976157,1.0,0.9367999865866129
1999,6322,0.7408679073360995,0.4322341896749784,0.3351585377291485,0.8810491070724314,0.9367999865866129
2000,6322,0.8210951040732565,0.5078465171915505,0.4211292512625879,1.0,0.9367999865866129
1999,6328,0.9174795886082098,0.7259136862422358,0.9122244206334151,0.9694808579973492,0.9947566622208542
2000,6328,0.9700009872515383,0.6346688076556296,0.7578319328264657,1.0,0.9947566622208542
2001,6328,0.9890265063092328,0.6170674033030658,0.7029298609057646,1.0,0.9947566622208542
2002,6328,0.9992429628482565,0.6510850121888881,0.8291336732264699,1.0,0.9947566622208542
2003,6328,0.9991431934810956,0.8322953538896377,0.7695331857800644,1.0,0.9947566622208542
2004,6328,0.9805498947463125,0.7166892909923025,0.7376605829526603,1.0,0.9947566622208542
2005,6328,0.9699497982633231,0.8510336586010427,0.6406683670778142,0.9942787585084976,0.9947566622208542
2006,6328,0.9926361462479947,0.8911668291202554,0.8850479225679942,1.0,0.9947566622208542
2000,6335,0.9449652958966261,0.8830861372258448,0.8743742440151044,0.9662919574427162,1.0
2001,6335,0.6681253421088524,0.7182351444474427,0.5029632873564801,0.7795924568946468,1.0
2002,6335,0.8439518926906704,0.9406419496055993,0.9041991475719131,1.0,1.0
2001,6336,0.8681868488033175,0.7683925512643867,0.6870842805992481,1.0,0.9959564396424401
2002,6336,0.9652792628179879,0.8508130286977982,0.8521100797598902,1.0,0.9959564396424401
2003,6336,0.9838911899400877,0.6660079002485708,0.6665430710202277,1.0,0.9959564396424401
2004,6336,0.884893791595628,0.8242195697858233,0.7156024286956868,1.0,0.9959564396424401
2005,6336,0.9005558509942443,0.3159008207233711,0.41390429526729955,0.9541491580761258,0.9959564396424401
2006,6336,0.8199121092364657,0.6890339288301145,0.5860148705563255,0.9857465064325607,0.9959564396424401
2001,6338,0.8211213513611338,0.6643106502339932,0.5031272137872876,0.9972600084875669,1.0
2002,6338,0.8555110227650453,0.715487711894051,0.7619987108823915,1.0,1.0
2003,6338,0.8514657976494577,0.9265670557800425,0.8526662153887083,0.9897460035362468,1.0
2001,6340,0.8181181331317801,0.8952894747183111,0.7807721197529819,1.0,1.0
2002,6340,0.8188805133135246,1.0,0.8733739381804162,1.0,1.0
2003,6340,0.693334263411464,0.8987743981645053,0.8267688269294022,0.9178636170028828,1.0
2004,6340,0.8182409149947034,0.914575723560719,0.855295950345525,0.9802795299216125,1.0
2005,6340,0.8633839665312312,0.5398663716902493,0.375006764625487,0.9475988892657776,1.0
2006,6340,0.9693168274206265,0.8794595300844732,0.6906636904835488,0.9545675357418776,1.0
2002,6344,0.9433749954150842,0.9597050415312671,0.7891357432750226,0.972276244763937,0.9861541147490198
2003,6344,0.8987183005300284,0.5823753489611165,0.7323005004422342,0.9657531078706247,0.9861541147490198
2004,6344,0.9182804319344817,0.8646236725939948,0.8541669147662033,1.0,0.9861541147490198
2005,6344,0.8985589875748645,0.8047820876009347,0.7734139651399947,0.9751985870455521,0.9861541147490198
2006,6344,0.6335934706157069,0.7498753411638126,0.6372354822341006,0.7880321631867778,0.9861541147490198
2002,6347,0.7878481527048351,0.8474400790855248,0.6748840375452118,0.9711552891347413,1.0
2003,6347,0.7268351391279397,0.8648816915883917,0.7779951964752579,0.9641263924265062,1.0
2004,6347,0.8555306014180044,0.8890971900881881,0.8040369258586811,0.9975481283416514,1.0
2005,6347,0.9276656576584887,0.9810921853578835,0.9358694504676558,1.0,1.0
2006,6347,0.9675801903434346,1.0,0.9253438391414087,1.0,1.0
2002,6349,0.9448272838666374,0.8518393002047524,0.8581364905415342,0.9605116269585284,0.9262594599898134
2003,6349,0.7556944108168201,0.6178520315954721,0.729607783027718,0.997972834434155,0.9262594599898134
2004,6349,0.9131785425953284,0.6577894773848693,0.5199713623877038,1.0,0.9262594599898134
2005,6349,0.8121963505797538,0.6362086856982863,0.6946852098776857,0.9551028771685893,0.9262594599898134
2006,6349,0.6768843000846881,0.6596750018986318,0.7579615697771204,0.8902055273334569,0.9262594599898134
2003,6354,0.7116618440232909,0.7264178302037683,0.6548566405495662,0.9187034079826832,0.8798428983542312
2004,6354,0.6750917771287567,0.759924962338361,0.7172289866666589,0.9203359500205769,0.8798428983542312
2005,6354,0.8026904283752869,0.8225004156737777,0.7598236979924397,1.0,0.8798428983542312
2006,6354,0.7882968084981014,0.620311867945643,0.5825372032019323,0.9476345587724004,0.8798428983542312
2004,6361,0.8876503404165959,0.8920309268348879,0.820737167896745,0.9906789222569852,1.0
2005,6361,0.789112757881443,0.8340686242460043,0.758892556913872,0.9514654564714604,1.0
2006,6361,0.963199203170613,0.8948533814982651,0.7525607457381787,1.0,1.0
2004,6363,0.8458247849705961,0.8579184389215417,0.8407351656922424,1.0,1.0
2005,6363,0.9828013348398418,0.5352626580623666,0.39726072977585325,0.9782463906629636,1.0
2006,6363,0.9573877045258274,0.7014908183427842,0.6322371655298178,0.975769253130173,1.0
2004,6364,0.8904462326373282,0.9361767076549141,0.7017211458208772,0.9874281893345442,1.0
2005,6364,0.8226435227812705,0.9103359021197608,0.9558041684362075,1.0,1.0
2006,6364,0.7567883888260868,0.5042009165729024,0.4238903865626351,0.9401016207650196,1.0
1998,7183,0.4026859869153294,0.508286433649765,0.44029749183600536,0.8726655753300034,0.9745564529267349
1999,7183,0.48777315431805535,0.49660289400450947,0.3493750417950656,0.9269711052652885,0.9745564529267349
2000,7183,0.5661070749297522,0.6189454385722186,0.753603610299678,0.8972110069686078,0.9745564529267349
2001,7183,0.5710972902891626,0.8279810253424996,0.7932050508428636,0.9752872921925272,0.9745564529267349
2002,7183,0.6324715738680751,0.9102754028465077,0.8997220805581773,1.0,0.9745564529267349
2003,7183,0.5284718952385623,0.8474624788232519,0.7917342512561759,1.0,0.9745564529267349
2004,7183,0.8687500983383436,0.8304092630410251,0.7148074916982542,0.7659211986226543,0.9745564529267349
2005,7183,0.9011602573690219,0.8351426874252632,0.8622250294399714,1.0,0.9745564529267349
2006,7183,0.8277246857281563,0.7265856629939498,0.6014673112920428,0.9606503237141926,0.9745564529267349
1998,7201,0.7626131207672082,0.611583841271679,0.43916546887973784,1.0,1.0
1999,7201,0.6135170567123243,0.48858581864663586,0.33954882043440165,0.7517044043595191,1.0
2000,7201,0.7787400187333635,1.0,0.7301287216473527,1.0,1.0
2001,7201,0.7664963885275028,0.7431362495541788,0.6364474471591751,0.9876431750305346,1.0
1998,7247,0.9035077480355385,0.865521949236853,0.790904627633891,1.0,1.0
1999,7247,0.9681214774375756,0.7000168422303331,0.7815704272735022,1.0,1.0
2000,7247,0.9823447358727223,0.9299284615824267,0.7284308881383992,1.0,1.0
2001,7247,0.9030942883003094,0.8177523132037648,0.8213497439284494,0.9981263569173129,1.0
2002,7247,0.9835373139071694,0.9188478729351139,0.7927058690880472,0.9990778359352518,1.0
2003,7247,0.96177243475453,0.5300250738728923,0.5850569557910221,0.9981971313400868,1.0
1999,7251,0.9010321488560649,0.7425185948189208,0.5745394752119518,0.7402042054715292,0.9670252342756661
2000,7251,0.6549129873090683,0.7800492582054851,0.5936096750865353,0.9318217499164534,0.9670252342756661
2001,7251,0.6391303262615359,0.9132258759852225,0.7928757890474992,1.0,0.9670252342756661
2002,7251,0.6750148528175245,0.895213029994386,0.8863829525733125,0.9609993843366629,0.9670252342756661
2003,7251,0.7017370744158189,0.8612346429067435,0.8992916232638185,0.9893574704269147,0.9670252342756661
2004,7251,0.6910387040121172,0.7950922222749298,0.8753221135160141,0.9641776704688317,0.9670252342756661
2005,7251,0.7571460822516177,0.7664328202070031,0.7917896041164066,1.0,0.9670252342756661
2006,7251,0.818730111995143,0.6876487888718587,0.6481723896470911,0.9547859104353492,0.9670252342756661
1999,7252,0.7335180504641899,0.804404374480467,0.7845757009013342,0.8783358569151802,1.0
2000,7252,0.9237120663761397,0.8526027349084084,0.7041205839990888,1.0,1.0
2001,7252,0.7808468367413242,0.8967299602160351,0.8835045742789234,1.0,1.0
2002,7252,0.7035425644345997,0.8197104668534951,0.6109943863769371,1.0,1.0
2003,7252,0.928443601654127,0.8420088965805057,0.8352521048836372,0.971221459315599,1.0
2004,7252,0.7983657317224739,0.8352519400518625,0.647419489065283,0.9622999319388549,1.0
2005,7252,0.9169524736571124,0.7174700537670078,0.700131012293853,0.9906614222912459,1.0
2006,7252,0.7619875831317728,0.4804691989054935,0.49064821638885436,0.8753021484184218,1.0
2003,7261,0.5865287891736688,0.40144965574008523,0.3076982696739571,0.824726457921286,0.8893532712516173
2004,7261,0.6707751192383808,0.8014441375939992,0.6234907600301992,0.9927524490220153,0.8893532712516173
2005,7261,0.7695976983449752,0.6667095096475307,0.7104810383098921,0.9599815118941845,0.8893532712516173
2006,7261,0.8817062935836723,0.8630127201039463,0.5897164379547598,1.0,0.8893532712516173
1998,8101,0.7828435136358868,0.5992508968116789,0.5395163804555558,1.0,0.9478944291302775
1999,8101,0.6870296064785021,0.47206347357152584,0.4427236028666211,0.9286966095901651,0.9478944291302775
2000,8101,0.8757647901270854,0.4814420531913506,0.3705672504408477,1.0,0.9478944291302775
2001,8101,0.8726693112841497,0.8340997927050762,0.3877848993261676,0.9146510414024229,0.9478944291302775
2002,8101,0.8274690446789016,0.47616183545593416,0.39769558278147016,0.9892690271666358,0.9478944291302775
2003,8101,0.8588556379949179,0.5361889511263649,0.882597762394985,1.0,0.9478944291302775
2004,8101,0.7465537201319196,0.4996365173061383,0.7822744516549734,1.0,0.9478944291302775
2005,8101,0.8485875288583621,0.6777080129030787,0.6697617290308772,0.9773642238785413,0.9478944291302775
2006,8101,0.825807200027012,0.6930842858658822,0.7125765460327737,0.9836519971459871,0.9478944291302775
1998,8224,0.8798494179918233,0.7087720521337338,0.9204296178454499,1.0,1.0
1999,8224,0.8859570852787602,0.6080756570204201,0.7055068553704551,1.0,1.0
2000,8224,0.9903429291576216,0.8415662896933376,0.7816393282227462,0.9999399913254479,1.0
2001,8224,0.9999999992249906,0.7856245423962023,0.9426764714979051,0.999935178169484,1.0
2002,8224,0.9885428794220117,0.6135388209475426,0.47241530249240726,0.9998029105375346,1.0
2003,8224,0.9264334815585219,0.5210401693942901,0.6349153631010113,0.9986956458505158,1.0
2004,8224,0.9999659046769868,0.7869592303010122,0.8937266240287214,0.9999351776626634,1.0
2005,8224,0.9574332836600967,0.6111568989893694,0.5996590627986417,0.9989082052926385,1.0
2006,8224,0.9905159403847498,0.8387343123545484,0.7433924203207407,0.9999492941755632,1.0
1998,8236,0.750843316524791,0.5021975165920372,0.4470965799135415,1.0,0.9698940190138962
1999,8236,0.8288290386515167,0.45754473061909345,0.48707474875373463,0.9850924120241056,0.9698940190138962
2000,8236,0.7083188031131099,0.4575306371192305,0.4930284594952736,1.0,0.9698940190138962
2001,8236,0.7862245954007819,0.4735709994956331,0.8049187474542909,1.0,0.9698940190138962
2002,8236,0.8699021525910178,0.5440796230568232,0.901385128490456,1.0,0.9698940190138962
2003,8236,0.8511249681304177,0.4462906151898777,0.5197805938043548,0.9867209481412111,0.9698940190138962
2004,8236,0.9479592600711482,0.4919591688863514,0.6682440817681456,0.9934811599728502,0.9698940190138962
2005,8236,0.7440627812399073,0.7985599507164223,0.3725552699268062,0.7433107245659298,0.9698940190138962
2006,8236,0.9024268164306856,0.6563482150944683,0.49877147280252676,1.0,0.9698940190138962
1998,8242,0.5388808587954841,0.4659067283178401,0.4481375933947345,0.9254643046585197,0.9989200106398106
1999,8242,0.9176485784351167,0.5170609256688969,0.6617863948027684,0.9962460658061746,0.9989200106398106
2000,8242,0.6675800820879924,0.5729374948193309,0.8216732129601299,1.0,0.9989200106398106
2001,8242,0.6378028213843525,0.7157426794979771,0.8660502557345742,1.0,0.9989200106398106
2002,8242,0.6771257150913387,0.8459194513738058,0.6515188212905949,0.9562140576878262,0.9989200106398106
2003,8242,0.9708708697530016,0.7063491990929043,0.9118420318461441,1.0,0.9989200106398106
1998,8245,0.7076606775856056,0.8909403828896697,0.7659319497473193,1.0,1.0
1999,8245,0.6674802825027811,0.38704408095442355,0.599731446167861,0.8217690724700877,1.0
2000,8245,0.9634946246968102,0.818506302002631,0.8657097913585629,0.980327142521299,1.0
2001,8245,0.948031194085456,0.521977232837312,0.8657371542762254,0.9846002648199031,1.0
2002,8245,0.9451404223512765,0.7151053824057758,0.7724277490769461,0.9836914868407015,1.0
2003,8245,0.8242341700748275,0.3881427231437673,0.5807389490258439,0.9662224558841576,1.0
2004,8245,0.9402346264298799,0.6546645761138263,0.7538371264579633,0.9800480836845584,1.0
2005,8245,0.9305086654353432,0.7852328823012108,0.6474285453097905,0.9829525351507029,1.0
2006,8245,0.9094168062063822,0.7296015876563301,0.7334677191404594,0.971088175142023,1.0
1999,8270,0.8550843100702002,0.47428621679308414,0.8302918285143449,0.9600861702674197,1.0
2000,8270,0.8976624600699501,0.5682778468814198,0.8952500601101091,0.9989032109382237,1.0
2001,8270,0.8487820977861993,1.0,0.8023407339947352,1.0,1.0
2002,8270,0.7971934706317976,0.7879711573615726,0.7568577427071244,0.9672450977434889,1.0
2003,8270,0.8371614347583692,0.613298926326392,0.4500388034803512,0.9529833644813471,1.0
2004,8270,0.8628808300555812,0.8685929696219467,0.8511263128193973,1.0,1.0
2005,8270,0.9725291148163361,0.8077638365836735,0.8553289390026559,0.9863481036857011,1.0
2006,8270,0.9911676856595946,0.8279062299773557,0.8622591494283798,0.9859618721666361,1.0
2002,8275,0.831462847329787,0.8411735914730597,0.6912365260792074,0.9742987494365992,1.0
2003,8275,0.8766412883921528,0.8636409948718061,0.7482971595706825,0.9858316216971368,1.0
2004,8275,0.8031450351325969,0.8120467826498464,0.8064403837017967,1.0,1.0
2005,8275,0.8767297253002295,0.7769366839739441,0.8006623899458083,1.0,1.0
2006,8275,0.9178256428630462,0.6223797147242958,0.7289456143757058,0.9879421138875335,1.0
2003,8277,0.9807248709497941,0.5307620486303427,0.48871737837973056,0.9991659681277394,1.0
2004,8277,0.9805819171306241,0.8610887573275385,0.6600193476382585,1.0,1.0
2005,8277,0.9770330017155283,0.46637488323948273,0.4186453462859089,0.999625314550557,1.0
2006,8277,0.993978184858973,0.49521278337842994,0.7644038095060663,0.999710391398022,1.0
1998,9093,0.3684026416661415,0.29807327044231025,0.2051834374035299,0.6097150893442279,0.9937368970271894
1999,9093,0.6397674283620408,0.36399574269450946,0.33776914563108507,0.8133784949400269,0.9937368970271894
2000,9093,0.9108327725811837,0.5106827879611716,0.7514176649102788,0.9723276899705224,0.9937368970271894
2001,9093,0.7850395735058188,0.641664066111833,0.7786825037922576,1.0,0.9937368970271894
2002,9093,0.6343751464635202,1.0,1.0,1.0,0.9937368970271894
2003,9093,0.8119987362573158,0.8684734412447082,0.9080632365307877,1.0,0.9937368970271894
2004,9093,0.9067993109808542,0.5510794214793385,0.6876393591365461,1.0,0.9937368970271894
2005,9093,0.9512363493006657,0.6214782571763712,0.6079641027091237,1.0,0.9937368970271894
1998,9107,0.9132405248313142,0.8896294973672727,0.8951889107578355,1.0,1.0
1999,9107,0.6311149288786346,0.5769446191107991,0.5513592361426929,0.7301549128388628,1.0
2000,9107,0.7347124251060885,0.8580427872614594,0.8497341301693108,1.0,1.0
1998,9115,0.6287237421806953,0.44163897264779856,0.3782418832284693,0.9011275198180028,0.9889873931799583
1999,9115,0.7935595909238575,0.32974997702738845,0.35306937794303217,0.9504203067870679,0.9889873931799583
2000,9115,0.9650552659827407,0.7024128688808514,0.4573004539158919,0.9949900629605278,0.9889873931799583
2001,9115,0.6968992006197802,0.6977193197079141,0.6643995043949331,1.0,0.9889873931799583
2002,9115,1.0,0.839725411120399,0.7050119431722557,1.0,0.9889873931799583
2003,9115,0.6852084226309809,0.8237218524719615,0.522436071049892,0.9292135761799611,0.9889873931799583
2004,9115,0.8257600792488086,0.8535020524900456,0.6166844394655905,1.0,0.9889873931799583
2005,9115,0.9197736434205824,0.8434572017499434,0.5823990223773007,1.0,0.9889873931799583
2006,9115,0.8255560981280494,0.7416772949742131,0.717542704832894,0.966697220495256,0.9889873931799583
1998,9125,0.7091053567946435,0.3392917805329032,0.2592759556626471,0.9096294074101362,0.9154276709868238
1999,9125,0.8436137721470953,0.3578375333485975,0.4142052113592203,1.0,0.9154276709868238
2000,9125,0.7786750058940326,0.4410521403970156,0.4136271041962837,0.901256435912176,0.9154276709868238
2001,9125,0.6765440452781486,0.5189537933828532,0.5840644402486632,0.9560626570124149,0.9154276709868238
2002,9125,0.9944579817846846,0.5657140297376078,0.581179763989495,1.0,0.9154276709868238
2003,9125,0.8250982472408263,0.3103752860822518,0.31651507522460587,1.0,0.9154276709868238
2004,9125,0.9364161282957167,0.8428952964526156,0.86897027621156,1.0,0.9154276709868238
2005,9125,0.7536160838949563,0.46523251858739795,0.7705548836120231,0.847893820702767,0.9154276709868238
2006,9125,0.8970439135079005,0.8141431548915011,0.6740096280926581,1.0,0.9154276709868238
1998,9141,0.7707392009869725,0.42748471824896594,0.4774851412559547,1.0,0.9160692059915138
1999,9141,0.6266712987948168,0.37372931616457294,0.40385109068694536,0.8959238698592872,0.9160692059915138
2000,9141,0.4622645558376358,0.3709009696146034,0.5135129402302332,0.7333175044945216,0.9160692059915138
2001,9141,0.8466150320753925,0.6381706976714476,0.8203808198110413,1.0,0.9160692059915138
2002,9141,0.8960110899137457,0.754294162256589,0.8369810883858507,1.0,0.9160692059915138
2003,9141,0.7371179807290436,0.7405986178938837,0.6885968936426312,0.9372669495024045,0.9160692059915138
